#Please wait 3[s]#Please wait 2[s]#Please wait 1[s]#Please wait 0[s]
66.219246 43.000000 41.110695 140.483429  0.123385  0.179340 -7.000000 -6.993132 31.764183
66.284431 40.000000 42.862629 120.647667  0.125155  0.180973 -6.000000 -6.082695 32.950008
66.369217 43.000000 42.136982 142.396698  0.125893  0.176692 -8.000000 -7.839176 31.553501
66.476372 42.000000 42.231644 138.799438  0.123536  0.173061 -8.000000 -7.986521 31.070683
66.541527 42.000000 43.336720 142.087418  0.125521  0.168500 -8.000000 -7.998843 31.627802
66.626801 39.000000 30.974287 126.860497  0.131974  0.163737 -7.000000 -7.085847 18.657354
66.691681 40.000000 37.226738 135.571091  0.133437  0.160269 -6.000000 -6.091805 24.450628
66.776367 37.000000 38.133690 121.234367  0.129619  0.154252 -6.000000 -6.007605 24.922384
66.841515 38.000000 37.012447 132.173035  0.128499  0.147661 -6.000000 -6.001200 23.330406
66.926369 34.000000 35.094521 116.517105  0.133461  0.134755 -5.000000 -5.084186 21.048632
66.991615 31.000000 38.427647 103.701134  0.134351  0.126555 -5.000000 -5.005889 24.131998
67.099266 27.000000  7.613164 89.669586  0.138279  0.111286 -4.000000 -4.088862 -7.204215
67.206383 21.000000 16.660593 66.911057  0.141695  0.090711 -3.000000 -3.092628  1.863198
67.291527 17.000000 16.395004 47.917301  0.143038  0.082375 -1.000000 -1.176179  1.617480
67.356377 15.000000 12.710256 40.080376  0.143649  0.075845 -1.000000 -1.015627 -2.079565
67.441536 11.000000 11.518959 24.451344  0.139895  0.062703  0.000000 -0.085380 -3.160603
67.484001  9.000000 13.032898 16.505606  0.137220  0.056310  1.000000  0.909547 -1.486344
67.526352  7.000000 -2.798702  6.479525  0.133960  0.052877  1.000000  0.990224 -17.325527
67.569199  5.000000  2.394250 -4.955369  0.130364  0.051450  1.000000  0.998555 -11.881980
67.653976  2.000000  2.205179 -17.748981  0.126219  0.043095  2.000000  1.915723 -11.793373
67.761742 -3.000000 -11.076150 -37.053482  0.124925  0.026278  3.000000  2.907053 -24.845839
67.849258 -8.000000 -9.150769 -57.460907  0.134730  0.011021  3.000000  2.991801 -22.440283
67.891525 -10.000000 -9.396703 -68.166351  0.135085  0.008548  4.000000  3.915288 -22.187386
67.956367 -12.000000 -15.494914 -75.712959  0.138661  0.001563  4.000000  3.991946 -27.834837
68.021667 -14.000000 -14.663373 -88.343300  0.143033  0.001840  5.000000  4.915174 -26.448540
68.106377 -16.000000 -14.680250 -95.969917  0.142199 -0.005032  5.000000  4.992997 -25.899158
68.171638 -19.000000 -25.181894 -107.000771  0.142408 -0.015921  5.000000  4.997962 -35.891079
68.256363 -21.000000 -22.572454 -119.421577  0.138759 -0.015944  6.000000  5.915402 -32.605038
68.322113 -22.000000 -24.048771 -124.152809  0.138039 -0.018068  6.000000  5.992362 -33.452789
68.429222 -25.000000 -25.434586 -135.698730  0.132270 -0.028217  7.000000  6.915175 -34.152866
68.536362 -28.000000 -27.401634 -151.415619  0.127217 -0.032411  7.000000  6.992905 -35.401440
68.621559 -29.000000 -27.531977 -159.123734  0.127305 -0.030284  7.000000  6.999526 -34.790813
68.686386 -28.000000 -27.630829 -154.617203  0.131244 -0.027841  7.000000  6.999988 -34.193459
68.771713 -27.000000 -27.416140 -152.229568  0.132186 -0.022372  7.000000  7.000082 -33.326679
68.879250 -21.000000 -32.696121 -134.278061  0.132647  0.005278  6.000000  6.081692 -38.177593
68.986801 -15.000000 15.116801 -110.882980  0.143072  0.025151  6.000000  6.013300 10.508130
69.091637 -9.000000 -1.212283 -87.222244  0.151465  0.044625  5.000000  5.086767 -5.759293
69.179199 -3.000000 -0.076474 -67.513535  0.154799  0.069685  4.000000  4.092188 -4.552199
69.221611 -1.000000 -2.480900 -59.801956  0.153919  0.076399  3.000000  3.091743 -6.951294
69.284004  3.000000  1.229127 -40.274357  0.152273  0.083986  3.000000  3.007711 -3.257139
69.392059  8.000000 -3.208173 -20.155458  0.151096  0.099529  1.000000  1.166648 -7.908915
69.479195 11.000000 34.410206 -7.279952  0.151576  0.107697  0.000000  0.103034 29.934011
69.543976 13.000000 20.036116  2.233902  0.157030  0.111822  0.000000  0.010403 15.234198
69.652054 18.000000 21.988819 22.536768  0.158735  0.127015 -2.000000 -1.829990 16.882328
69.736366 21.000000 18.781710 40.701069  0.157485  0.127704 -3.000000 -2.901825 13.290668
69.801552 22.000000 21.060089 44.703850  0.159285  0.130817 -4.000000 -3.907683 15.250113
69.909225 25.000000 18.952990 58.109997  0.157604  0.138180 -5.000000 -4.909152 12.738389
70.016357 28.000000 42.421394 68.075142  0.151483  0.150337 -8.000000 -7.737246 36.047928
70.101746 32.000000 35.533375 90.775291  0.150329  0.153370 -8.000000 -7.976999 28.665316
70.209267 35.000000 36.733143 105.278313  0.150366  0.159157 -9.000000 -8.913479 29.380018
70.316795 38.000000 39.233387 119.068741  0.146499  0.165924 -10.000000 -9.908234 31.369894
70.424057 40.000000 39.926903 129.771423  0.142837  0.168333 -10.000000 -9.992132 31.520351
70.511520 41.000000 40.115883 135.536957  0.142891  0.168961 -10.000000 -9.999643 31.155479
70.574013 39.000000 36.318634 129.562210  0.144209  0.159978 -9.000000 -9.084700 26.823872
70.659241 37.000000 36.924519 123.340515  0.145454  0.151313 -9.000000 -9.007307 26.983913
70.724045 34.000000 39.576698 112.697517  0.141894  0.140109 -9.000000 -8.999880 29.300943
70.809219 31.000000 16.206837 101.953201  0.142634  0.129012 -8.000000 -8.087433  5.391114
70.873993 28.000000 24.234308 88.870918  0.145896  0.121175 -8.000000 -8.008584 13.262065
70.981537 23.000000 25.263762 70.306122  0.150258  0.103505 -6.000000 -6.168635 14.206776
71.066368 19.000000  8.467340 53.415794  0.156537  0.092211 -4.000000 -4.184926 -2.811674
71.131561 16.000000 13.553452 40.326569  0.162275  0.084322 -3.000000 -3.100589  2.305650
71.216377 12.000000 14.541632 23.732197  0.167602  0.072568 -1.000000 -1.176374  3.366491
71.279251  8.000000 -2.743472  5.524164  0.173123  0.063090  0.000000 -0.101510 -13.994885
71.386810  1.000000 -0.299368 -22.898790  0.178465  0.041572  2.000000  1.823006 -11.277256
71.474022 -2.000000  0.424086 -31.374598  0.181254  0.027048  3.000000  2.901204 -10.266185
71.581581 -6.000000 -16.162912 -52.101639  0.183655  0.021129  4.000000  3.905278 -26.691132
71.624001 -7.000000 -10.089530 -55.352295  0.183714  0.016891  5.000000  4.907108 -20.233980
71.689651 -10.000000 -10.780999 -70.984650  0.186252  0.012574  5.000000  4.991717 -20.553905
71.796379 -12.000000 -13.354809 -83.069832  0.187158  0.012072  6.000000  5.914897 -22.741562
71.904015 -15.000000 -14.610658 -94.001152  0.187685  0.001039  7.000000  6.908947 -23.554235
71.989227 -18.000000 -13.082142 -109.842682  0.185541 -0.002980  8.000000  7.909297 -21.513731
72.054443 -20.000000 -30.709236 -116.028488  0.186496 -0.011909  8.000000  7.989805 -38.822117
72.139252 -23.000000 -25.691896 -127.834190  0.188128 -0.021690  9.000000  8.914174 -33.194416
72.249199 -24.000000 -27.796244 -132.792892  0.188856 -0.023489 10.000000  9.907829 -34.764965
72.311523 -26.000000 -22.064255 -142.624847  0.188698 -0.027207 10.000000  9.992743 -28.398048
72.399216 -29.000000 -26.943472 -157.499466  0.189557 -0.032602 11.000000 10.915587 -32.690083
72.461754 -30.000000 -25.844206 -161.589478  0.190508 -0.035639 12.000000 11.909666 -30.965202
72.549187 -29.000000 -33.362518 -158.455994  0.192422 -0.031237 12.000000 11.991733 -38.020599
72.611526 -29.000000 -30.592216 -162.654907  0.192117 -0.025244 11.000000 11.083165 -34.697788
72.719681 -26.000000 -34.569633 -149.902725  0.191403 -0.016815 10.000000 10.089449 -38.253944
72.826363 -22.000000 -0.385772 -135.854675  0.192517 -0.001353  9.000000  9.096255 -3.315650
72.911591 -19.000000 -13.044653 -122.373497  0.190951  0.006038  8.000000  8.093626 -15.758231
72.976372 -19.000000 -9.473653 -118.718857  0.186415  0.000817  8.000000  8.010289 -11.814335
73.062065 -19.000000 -34.347328 -116.304382  0.185094 -0.002632  6.000000  6.165983 -36.631378
73.126358 -17.000000 -22.750204 -109.595818  0.183747  0.005551  5.000000  5.097138 -24.626459
73.211563 -13.000000 -29.926336 -90.880821  0.181486  0.014347  4.000000  4.089274 -31.651293
73.276360 -10.000000 23.566792 -79.312820  0.177219  0.024467  3.000000  3.098877 22.608473
73.381531 -7.000000  2.907950 -62.136707  0.169844  0.026578  1.000000  1.178338  1.913494
73.469200 -4.000000  7.541834 -46.469761  0.162447  0.030843  0.000000  0.101556  6.694607
73.576370 -1.000000 -15.179192 -30.381390  0.153392  0.034505 -1.000000 -0.910275 -16.230854
73.639214  0.000000 -4.956017 -22.920475  0.148869  0.032732 -2.000000 -1.909274 -5.882460
73.726814  3.000000 -10.475737 -6.834243  0.147907  0.036397 -3.000000 -2.910874 -11.472895
73.769241  4.000000 28.152992 -1.655284  0.147796  0.037879 -3.000000 -2.987104 27.569439
73.811691  6.000000 13.228700 11.651136  0.148519  0.036638 -3.000000 -2.997142 12.468081
73.876373  6.000000 18.336155 13.831661  0.143442  0.033527 -4.000000 -3.913055 17.579336
73.919228  6.000000 -14.636214 16.320164  0.142352  0.029976 -5.000000 -4.912905 -15.783936
73.984009  8.000000  0.648664 29.967123  0.139843  0.028248 -5.000000 -4.994016 -0.432074
74.091606 10.000000 -5.683966 33.071480  0.136981  0.041563 -6.000000 -5.918908 -6.932554
74.199203 15.000000 49.194302 62.743614  0.132112  0.043587 -5.000000 -5.070146 48.349491
74.306358 17.000000 27.565786 81.578728  0.125685  0.034460 -4.000000 -4.088271 26.288454
74.392059 14.000000 37.346558 70.285873  0.126534  0.023952 -2.000000 -2.171250 35.976410
74.456375 10.000000 -35.901676 62.734154  0.136750 -0.000788 -1.000000 -1.108322 -38.223858
74.539207  4.000000 -8.980434 38.250977  0.148271 -0.019109  0.000000 -0.095643 -11.113205
74.583992  3.000000 -17.264896 34.799370  0.151218 -0.023060  0.000000 -0.012131 -19.514339
74.626358  0.000000 28.902802 17.905901  0.151098 -0.025574  0.000000  0.004709 27.214727
74.669182 -2.000000  8.028221  7.615710  0.154454 -0.028638  1.000000  0.917962  6.276089
74.754448 -9.000000 19.446154 -21.952055  0.157305 -0.048551  2.000000  1.914284 18.077442
74.864174 -14.000000 -69.273178 -60.392071  0.149070 -0.035123  4.000000  3.812698 -71.271317
74.949234 -15.000000 -32.766098 -77.246262  0.149611 -0.022892  6.000000  5.812744 -34.165257
75.014008 -17.000000 -44.230194 -94.661980  0.157744 -0.015782  6.000000  5.978689 -45.453350
75.121643 -23.000000 13.163233 -122.171204  0.178210 -0.029775  8.000000  7.837558 13.014664
75.206383 -27.000000 -14.082043 -141.730072  0.193382 -0.037358  9.000000  8.904492 -13.959846
75.271606 -29.000000 -4.551197 -155.068741  0.201081 -0.036071  9.000000  8.996404 -3.817652
75.359222 -31.000000 -74.274361 -164.275177  0.203131 -0.040678 10.000000  9.906223 -73.770500
75.422104 -32.000000 -45.928490 -171.427094  0.200486 -0.039347 11.000000 10.904911 -44.674644
75.529205 -33.000000 -55.754410 -169.116104  0.207400 -0.051506 14.000000 13.734919 -54.099346
75.636375 -38.000000 -7.456610 -186.118454  0.216955 -0.071556 15.000000 14.899570 -4.713852
75.724434 -39.000000 -28.903032 -184.538132  0.228088 -0.082631 17.000000 16.825340 -25.797972
75.786377 -39.000000 -22.681269 -178.248566  0.231807 -0.091548 17.000000 16.988503 -19.030304
75.874046 -41.000000 -70.740753 -160.663956  0.242039 -0.133886 17.000000 16.992662 -67.106682
75.936363 -45.000000 -53.570473 -158.972260  0.246155 -0.170956 17.000000 16.997221 -49.200127
76.024452 -46.000000 -59.840340 -134.447006  0.252844 -0.213267 18.000000 17.911674 -54.921486
76.086807 -46.000000 -21.968435 -124.719704  0.252082 -0.226502 20.000000 19.828123 -16.051973
76.194168 -40.000000 -34.242847 -80.133827  0.247080 -0.236350 24.000000 23.648676 -28.050976
76.281525 -37.000000 -32.604042 -36.343819  0.252561 -0.270001 30.000000 29.465862 -26.204014
76.343979 -40.000000 -52.186413 -20.289143  0.251464 -0.315447 33.000000 32.700169 -45.895576
76.429642 -40.000000 -43.973778 -13.303257  0.249183 -0.324440 33.000000 32.974483 -37.601349
76.494034 -38.000000 -48.068195 -2.343320  0.243829 -0.322543 32.000000 32.079803 -41.776253
76.601547 -34.000000 -10.701328 23.649202  0.238868 -0.323981 32.000000 32.011723 -4.112605
63.834217 -1.000000 -1.299642 -15.212189  0.053201  0.012848 87.000000 86.215599 -0.078007
63.896553  1.000000  0.725618 -1.008437  0.050193  0.010323  2.000000  9.023277 -0.142750
63.984241 -1.000000 19.150984 -2.144935  0.055254 -0.005819  2.000000  2.593792 10.269515
64.027100 -1.000000 -3.739010 -3.209200  0.054491 -0.004299  3.000000  2.965312 -2.285897
64.089096  1.000000 -2.143840 -4.583058  0.048477  0.015429  2.000000  2.080318 -0.807717
64.196571  4.000000 -14.767062  6.782720  0.068740  0.025838  3.000000  2.919368 -1.898822
64.304230  2.000000 10.284072 -2.110246  0.058921  0.020778  0.000000  0.246948  2.678019
64.389427  4.000000  8.161511 -4.317348  0.061221  0.041676  0.000000  0.020936  3.221433
64.434219  8.000000  8.728542  8.106077  0.065617  0.059416  2.000000  1.833511  3.597585
64.476578 10.000000 10.623942 10.156213  0.067864  0.074187  1.000000  1.070137  4.744994
64.541374 12.000000 11.303335 16.610214  0.061963  0.082681  3.000000  2.838118  5.213853
64.606514 11.000000 12.215114 12.093808  0.059631  0.080266  3.000000  2.986751  5.353315
64.711807 10.000000  8.220269  1.574559  0.073800  0.086367  3.000000  2.997866  3.999316
64.799179 11.000000  9.561585  0.947503  0.080436  0.096065  5.000000  4.831443  4.081408
64.841370  9.000000 10.802782 -13.156623  0.079166  0.098425  4.000000  4.069954  5.004884
64.884209  9.000000  7.347682 -16.130629  0.074905  0.102631  4.000000  4.005219  2.271200
64.926582  8.000000  7.761501 -25.369120  0.069415  0.106898  5.000000  4.915865  2.504992
64.969002  8.000000  7.892134 -25.705957  0.067132  0.107374  5.000000  4.992331  2.495107
65.054733  5.000000  1.931300 -39.642811  0.064942  0.100707  7.000000  6.830342 -0.269071
65.099052  4.000000  3.103531 -44.872589  0.059875  0.099309  8.000000  7.901121  0.022387
65.141357  3.000000  3.594733 -49.560108  0.059376  0.097143  8.000000  7.991046  0.325821
65.184258  1.000000 -2.053416 -61.563686  0.063497  0.096530  9.000000  8.913842 -4.433744
65.271362 -1.000000 -1.389737 -68.959068  0.066531  0.089391 11.000000 10.825226 -3.942267
65.379074 -12.000000  7.808250 -104.090591  0.046622  0.042077 11.000000 10.989174 -0.202328
65.466537 -24.000000 -63.931293 -146.492233  0.068563 -0.003922 10.000000 10.073400 -40.592361
65.574211 -29.000000 -43.632744 -187.689545  0.072153  0.010514 12.000000 11.835273 -31.239717
65.636627 -29.000000 -56.080639 -192.617935  0.072449  0.017553 13.000000 12.896581 -44.018524
65.724251 -36.000000 -8.202365 -224.406281  0.055970  0.000785 13.000000 12.998180 -1.879795
65.786697 -42.000000 -29.471746 -251.650146  0.045626 -0.013594 11.000000 11.170189 -21.730413
65.894249 -45.000000 -18.665047 -272.627136  0.062562 -0.010277 11.000000 11.019283 -15.927702
65.981827 -44.000000 -80.349365 -278.906189  0.064183  0.007576 11.000000 10.993958 -56.294689
66.044807 -44.000000 -57.837330 -283.296600  0.071531  0.013847 11.000000 10.997154 -42.876163
66.151375 -41.000000 -70.987366 -275.754089  0.085582  0.029714 11.000000 10.993997 -56.419495
66.239014 -38.000000 13.400715 -263.388184  0.102016  0.038687 11.000000 11.010415 20.835142
66.301369 -36.000000 -18.995750 -255.568817  0.112490  0.045272 11.000000 11.004343 -10.213554
66.387093 -31.000000 -10.914164 -234.248962  0.122558  0.059192 10.000000 10.088449 -5.136922
66.451370 -25.000000 -47.220440 -214.063553  0.139594  0.083530  9.000000  9.086445 -31.878393
66.539001 -18.000000 -28.282793 -182.359222  0.164333  0.100278 10.000000  9.921241 -18.931705
66.601372 -16.000000 -36.751881 -166.774963  0.174898  0.095824 11.000000 10.905410 -28.004868
66.709442 -11.000000 30.943848 -138.584946  0.180845  0.099929 10.000000 10.085078 35.309933
66.794235 -3.000000  8.366076 -114.234421  0.191970  0.135703  8.000000  8.176907 12.892601
66.899002  6.000000 10.769760 -65.912453  0.200624  0.146405  9.000000  8.932069 14.247926
67.009010 10.000000  7.815985 -46.662281  0.192701  0.154257  7.000000  7.162493 11.424012
67.116730 17.000000 14.100488 -16.185257  0.185685  0.172408  5.000000  5.181178 15.719993
67.201385 21.000000 10.510630 -1.365023  0.188046  0.186311  3.000000  3.181248 11.223257
67.244247 24.000000 45.571453 10.628869  0.184488  0.195484  3.000000  3.020166 44.118195
67.309021 29.000000 34.639790 33.121365  0.179625  0.207277  3.000000  3.003309 32.572510
67.414757 32.000000 37.782883 49.964836  0.170279  0.209753  1.000000  1.169599 34.378460
67.501366 36.000000 31.608223 67.132881  0.164222  0.220259 -1.000000 -0.818660 28.396912
67.566551 41.000000 38.165001 90.116386  0.166814  0.231261  0.000000 -0.069005 33.060783
67.609032 41.000000 37.701153 89.528343  0.163883  0.232057 -1.000000 -0.922274 31.662491
67.674232 43.000000 50.497940 108.571136  0.162563  0.223100  0.000000 -0.075630 43.226326
67.781357 43.000000 45.705196 118.713150  0.162365  0.209278 -1.000000 -0.921918 37.604038
67.866554 44.000000 48.298462 121.012070  0.160446  0.214630 -1.000000 -0.992794 39.052643
67.931366 46.000000 40.624390 131.671585  0.162610  0.217052  0.000000 -0.084610 31.416084
68.036514 44.000000 43.164997 130.733643  0.160922  0.201334  1.000000  0.908841 32.889881
68.124214 42.000000 45.292755 126.397438  0.161466  0.190200  0.000000  0.076916 34.272285
68.231369 42.000000 35.120594 126.051216  0.165005  0.190677  0.000000  0.004956 23.554466
68.339005 38.000000 37.278320 113.535385  0.167473  0.173603 -1.000000 -0.915784 25.064787
68.446732 35.000000 39.727520 102.338127  0.168934  0.163249 -1.000000 -0.992182 26.746975
68.531357 32.000000 18.161173 94.093239  0.166827  0.148737  0.000000 -0.086300  6.432879
68.574226 31.000000 26.939079 93.176918  0.169736  0.141321  1.000000  0.907897 13.958291
68.638985 28.000000 26.865929 79.343353  0.169469  0.134564  0.000000  0.075777 13.487151
68.744774 23.000000 16.038200 59.415142  0.170059  0.118872  1.000000  0.920905  2.552370
68.831360 19.000000 18.095329 43.350464  0.166946  0.106448  2.000000  1.909113  4.451225
68.896599 16.000000 19.698776 26.110622  0.163974  0.104449  1.000000  1.076858  5.821422
68.938988 16.000000  9.603408 29.634068  0.164639  0.099468  3.000000  2.836985 -3.797252
68.981361 14.000000 12.589792 21.773930  0.164331  0.092990  3.000000  2.985762 -1.089599
69.044243  9.000000 14.978098  0.371477  0.167275  0.079252  4.000000  3.915573  1.405187
69.087067  6.000000 -9.049314 -10.481470  0.168967  0.068167  4.000000  3.989439 -22.382391
69.129471  4.000000 -0.255303 -15.061940  0.169922  0.056988  5.000000  4.914168 -13.445222
69.174210  2.000000 -2.053691 -22.063034  0.170906  0.049245  6.000000  5.907769 -14.985269
69.216621 -2.000000 -1.537822 -41.093670  0.172025  0.040916  6.000000  5.991921 -14.271688
69.304214 -7.000000 -5.327463 -56.750683  0.170893  0.018888  7.000000  6.915320 -17.554226
69.346504 -10.000000 -2.751693 -67.167229  0.170184  0.007121  8.000000  7.910044 -14.539480
69.411804 -15.000000 -34.927124 -88.544479  0.167100 -0.006756  9.000000  8.904046 -46.192451
69.519180 -24.000000 -27.737801 -126.378143  0.164347 -0.036281 10.000000  9.907014 -38.336243
69.606590 -32.000000 -26.155098 -154.569809  0.155525 -0.063364 11.000000 10.909286 -36.059307
69.668983 -35.000000 -48.521847 -168.755035  0.146920 -0.069721 10.000000 10.073540 -57.052937
69.754646 -39.000000 -42.396732 -188.450867  0.137102 -0.077077 10.000000 10.005462 -50.253483
69.819077 -42.000000 -44.308136 -200.111313  0.129730 -0.087001 10.000000  9.999849 -51.208553
69.926544 -47.000000 -49.736134 -218.936493  0.122131 -0.104364 10.000000  9.999562 -55.572685
70.014717 -50.000000 -50.276115 -231.648193  0.115140 -0.112754 10.000000  9.999926 -54.992493
70.077072 -51.000000 -51.663055 -236.750702  0.108624 -0.114328  9.000000  9.083774 -55.254154
70.164207 -53.000000 -53.303745 -245.181870  0.105237 -0.119972 10.000000  9.922847 -55.728016
70.271370 -52.000000 -52.776543 -247.460251  0.106957 -0.107991 10.000000  9.993521 -54.155209
70.377075 -48.000000 -57.683105 -231.561493  0.116151 -0.095303  9.000000  9.081446 -58.164902
70.441383 -45.000000 -22.119234 -220.022263  0.125469 -0.085220  9.000000  9.011353 -21.577320
70.526604 -38.000000 -33.088345 -197.795898  0.143069 -0.054941  9.000000  9.002029 -31.903028
70.591377 -33.000000 -34.088131 -175.043625  0.148840 -0.043057  9.000000  9.000283 -32.342426
70.676582 -28.000000 -17.032789 -154.281738  0.149582 -0.028320  8.000000  8.086658 -15.025432
70.741814 -23.000000 -21.165121 -137.375885  0.150763 -0.008062  7.000000  7.091784 -18.785967
70.826736 -18.000000 -23.693855 -114.231110  0.153510  0.003289  7.000000  7.006903 -21.145853
70.891365 -15.000000 -0.126811 -95.416168  0.152830  0.003061  6.000000  6.088060  2.680043
70.998985 -14.000000 -9.553128 -92.596260  0.144134  0.007915  4.000000  4.176321 -6.670594
71.084694 -8.000000 -10.661345 -63.577606  0.144508  0.019757  4.000000  4.014363 -7.745386
71.126701 -8.000000 -3.472260 -61.982723  0.141389  0.017479  3.000000  3.086344 -0.558101
71.169029 -8.000000 -6.546732 -58.317429  0.137143  0.012244  3.000000  3.007784 -3.558417
71.234200 -7.000000 -6.276073 -52.473866  0.133477  0.012779  3.000000  3.000992 -3.261678
71.298988 -7.000000 -8.174751 -58.463646  0.136001  0.021334  2.000000  2.083639 -5.146014
71.404228 -3.000000 -4.657893 -42.139187  0.149375  0.033537  2.000000  2.006777 -1.661565
71.489113  3.000000 -9.598652 -19.525444  0.152536  0.054489  3.000000  2.914439 -6.780514
71.596550  9.000000 39.694424  5.190580  0.153346  0.072407  2.000000  2.083303 42.156090
71.641357 12.000000 21.111538 16.048756  0.151064  0.083477  1.000000  1.092887 23.260746
71.684250 15.000000 26.072176 27.243477  0.147851  0.094051  1.000000  1.010392 27.832352
71.749428 20.000000  8.850780 44.676655  0.143972  0.113353  0.000000  0.082821  9.913968
71.791382 22.000000 17.925882 50.113693  0.142749  0.123212 -2.000000 -1.825587 18.476688
71.856750 26.000000 13.377830 70.619270  0.142430  0.129353 -3.000000 -2.903711 13.326067
71.964264 31.000000 59.489216 104.034523  0.140988  0.126086 -2.000000 -2.069557 58.878845
72.071815 35.000000 43.193661 124.017937  0.138312  0.132955 -3.000000 -2.920066 41.820663
72.156631 37.000000 48.805473 135.896713  0.136070  0.133738 -4.000000 -3.907022 46.699917
72.221382 35.000000 10.590631 131.690338  0.139849  0.122172 -5.000000 -4.913438  7.447974
72.329018 33.000000 25.943106 130.748230  0.143199  0.105964 -5.000000 -4.993997 22.287468
72.414223 34.000000 21.441166 138.419189  0.144297  0.103912 -3.000000 -3.170077 17.151056
72.479080 32.000000 48.750046 136.210709  0.146542  0.089437 -3.000000 -3.011085 43.997932
72.564270 29.000000 35.568794 124.071480  0.150136  0.080196 -2.000000 -2.083833 30.288431
72.629021 26.000000 42.932518 110.991379  0.153293  0.072278 -2.000000 -2.004487 37.295078
72.734261 19.000000 -21.726479 82.790184  0.165488  0.050467  1.000000  0.738670 -28.232328
72.821358 14.000000  2.500105 59.834511  0.171626  0.038868  2.000000  1.891721 -4.043574
72.864204 11.000000 -3.097611 43.670029  0.172210  0.035315  2.000000  1.987790 -9.823179
72.926537  8.000000 26.522545 29.255489  0.174804  0.029264  3.000000  2.918394 19.914450
73.034233  2.000000  9.933024 10.574541  0.180180  0.002660  5.000000  4.826500  3.323447
73.141808 -5.000000 19.952715 -22.717419  0.177489 -0.011962  6.000000  5.906324 13.634445
73.229179 -9.000000 -57.301434 -42.851360  0.179862 -0.021488  7.000000  6.897811 -64.125130
73.271385 -14.000000 -28.128616 -60.836296  0.179269 -0.037438  7.000000  6.988206 -34.400360
73.336632 -19.000000 -35.169800 -72.557640  0.177903 -0.065035  9.000000  8.827904 -41.044971
73.401367 -25.000000 -6.995305 -102.854927  0.173557 -0.075004  8.000000  8.073322 -12.112191
73.486702 -28.000000 -21.392956 -117.826294  0.169245 -0.080234  9.000000  8.923232 -25.951141
73.551369 -32.000000 -15.217368 -133.616592  0.164029 -0.093112  9.000000  8.996541 -19.013264
73.639053 -36.000000 -69.681412 -156.665939  0.163148 -0.095694 10.000000  9.908516 -73.257172
73.701378 -37.000000 -47.823151 -170.246979  0.164808 -0.085262 10.000000  9.990216 -50.490623
73.809059 -38.000000 -55.861435 -179.693420  0.146415 -0.080682 10.000000  9.995625 -57.841045
73.896568 -41.000000 -14.664780 -192.071045  0.140128 -0.089584 10.000000 10.005112 -15.482469
73.959000 -44.000000 -34.773033 -201.279053  0.137684 -0.102955 10.000000 10.001877 -34.831020
74.046539 -47.000000 -27.867950 -215.880081  0.134275 -0.108681 10.000000 10.003944 -26.927500
74.109451 -47.000000 -77.683983 -224.017548  0.132108 -0.097179 10.000000  9.994092 -76.362312
74.216553 -46.000000 -56.532372 -221.940933  0.136795 -0.091315 10.000000  9.997713 -54.209023
74.301384 -42.000000 -67.781418 -208.386765  0.146939 -0.075257  9.000000  9.079238 -64.837753
74.366524 -37.000000 15.769297 -193.527740  0.151951 -0.052163  8.000000  8.102201 20.083387
74.451813 -31.000000 -15.999593 -169.329575  0.162229 -0.033468  7.000000  7.095158 -11.402169
74.516754 -28.000000 -8.395246 -152.121384  0.169892 -0.031403  7.000000  7.012061 -3.305758
74.601387 -23.000000 -47.099239 -131.698868  0.180722 -0.016171  6.000000  6.080823 -42.149971
74.666557 -18.000000 -27.477959 -114.589592  0.184780  0.003802  4.000000  4.173468 -22.218403
74.731369 -14.000000 -36.962933 -96.495590  0.192292  0.013485  4.000000  4.010066 -31.685757
74.816628 -11.000000 32.713306 -75.200981  0.199092  0.009714  3.000000  3.094076 38.699780
74.881371 -10.000000  3.825415 -69.852638  0.202897  0.010957  2.000000  2.094832  9.656174
74.966568 -7.000000 11.323624 -53.720676  0.205384  0.014560  0.000000  0.179586 17.223644
75.009048 -3.000000 -27.205013 -36.080868  0.211662  0.024889  1.000000  0.926187 -21.787170
75.071365  1.000000 -8.074964 -24.446236  0.215508  0.043778  0.000000  0.076061 -2.696758
75.114235  7.000000 -17.960222  2.109106  0.217917  0.059101  0.000000  0.001562 -12.994814
75.159462  9.000000 53.744953  1.870660  0.218322  0.077123 -1.000000 -0.906525 59.077255
75.224213 15.000000 27.700836 27.182274  0.216424  0.094137 -1.000000 -0.989810 32.387844
75.331375 22.000000 32.689018 55.263008  0.216297  0.115961 -2.000000 -1.913056 36.802441
75.439018 28.000000 18.881081 79.023384  0.214785  0.135013 -2.000000 -1.994583 22.103741
75.544212 34.000000 29.383806 109.037056  0.212600  0.145232  0.000000 -0.168226 31.813560
75.631378 38.000000 25.097015 122.101219  0.207667  0.161707 -1.000000 -0.932766 26.488852
75.696587 41.000000 66.029129 134.447556  0.205247  0.170473 -1.000000 -0.989248 66.816757
75.781364 43.000000 50.796211 147.227737  0.203555  0.169996  0.000000 -0.081601 50.428669
75.824669 43.000000 57.928116 149.148605  0.204560  0.167329  0.000000 -0.003738 56.593624
75.889000 43.000000 16.202126 152.254044  0.203500  0.163013  0.000000 -0.005737 13.395053
75.996574 42.000000 33.955692 153.292740  0.205223  0.152903 -1.000000 -0.918110 30.320278
